fips_country,fips_adm1,fips_adm1_name,fips_adm1_name_ascii,adm1_type,start_cn,end_cn,current
TH,TH04,Nan,Nan,province,401,414,True
TH,TH05,Lamphun,Lamphun,province,401,414,True
TH,TH06,Lampang,Lampang,province,401,414,True
TH,TH07,Phrae,Phrae,province,401,414,True
TH,TH08,Tak,Tak,province,401,414,True
TH,TH09,Sukhothai,Sukhothai,province,401,414,True
TH,TH10,Uttaradit,Uttaradit,province,401,414,True
TH,TH11,Kamphaeng Phet,Kamphaeng Phet,province,401,414,True
TH,TH12,Phitsanulok,Phitsanulok,province,401,414,True
TH,TH13,Phichit,Phichit,province,401,414,True
TH,TH14,Phetchabun,Phetchabun,province,401,414,True
TH,TH15,Uthai Thani,Uthai Thani,province,401,414,True
TH,TH16,Nakhon Sawan,Nakhon Sawan,province,401,414,True
TH,TH17,Nong Khai,Nong Khai,province,401,414,True
TH,TH18,Loei,Loei,province,401,414,True
TH,TH19,Udon Thani,Udon Thani,province,399,400,False
TH,TH20,Sakon Nakhon,Sakon Nakhon,province,401,414,True
TH,TH21,Nakhon Phanom,Nakhon Phanom,province,399,400,False
TH,TH22,Khon Kaen,Khon Kaen,province,401,414,True
TH,TH23,Kalasin,Kalasin,province,401,414,True
TH,TH24,Maha Sarakham,Maha Sarakham,province,401,414,True
TH,TH25,Roi Et,Roi Et,province,401,414,True
TH,TH26,Chaiyaphum,Chaiyaphum,province,401,414,True
TH,TH27,Nakhon Ratchasima,Nakhon Ratchasima,province,401,414,True
TH,TH28,Buriram,Buriram,province,401,414,True
TH,TH29,Surin,Surin,province,401,414,True
TH,TH30,Sisaket,Sisaket,province,401,414,True
TH,TH31,Narathiwat,Narathiwat,province,401,414,True
TH,TH32,Chai Nat,Chai Nat,province,401,414,True
TH,TH33,Sing Buri,Sing Buri,province,401,414,True
TH,TH34,Lop Buri,Lop Buri,province,401,414,True
TH,TH35,Ang Thong,Ang Thong,province,401,414,True
TH,TH36,Phra Nakhon Si Ayutthaya,Phra Nakhon Si Ayutthaya,province,401,414,True
TH,TH37,Saraburi,Saraburi,province,401,414,True
TH,TH38,Nonthaburi,Nonthaburi,province,401,414,True
TH,TH39,Pathum Thani,Pathum Thani,province,401,414,True
TH,TH40,Krung Thep,Krung Thep,municipality,400,414,True
TH,TH41,Phayao,Phayao,province,401,414,True
TH,TH42,Samut Prakan,Samut Prakan,province,401,414,True
TH,TH43,Nakhon Nayok,Nakhon Nayok,province,401,414,True
TH,TH44,Chachoengsao,Chachoengsao,province,401,414,True
TH,TH45,Prachin Buri,Prachin Buri,province,399,400,False
TH,TH46,Chon Buri,Chon Buri,province,401,414,True
TH,TH47,Rayong,Rayong,province,401,414,True
TH,TH48,Chanthaburi,Chanthaburi,province,401,414,True
TH,TH49,Trat,Trat,province,401,414,True
TH,TH50,Kanchanaburi,Kanchanaburi,province,401,414,True
TH,TH51,Suphan Buri,Suphan Buri,province,401,414,True
TH,TH52,Ratchaburi,Ratchaburi,province,401,414,True
TH,TH53,Nakhon Pathom,Nakhon Pathom,province,401,414,True
TH,TH54,Samut Songkhram,Samut Songkhram,province,401,414,True
TH,TH55,Samut Sakhon,Samut Sakhon,province,401,414,True
TH,TH56,Phetchaburi,Phetchaburi,province,401,414,True
TH,TH57,Prachuap Khiri Khan,Prachuap Khiri Khan,province,401,414,True
TH,TH58,Chumphon,Chumphon,province,401,414,True
TH,TH59,Ranong,Ranong,province,401,414,True
TH,TH60,Surat Thani,Surat Thani,province,401,414,True
TH,TH61,Phangnga,Phangnga,province,401,414,True
TH,TH62,Phuket,Phuket,province,401,414,True
TH,TH63,Krabi,Krabi,province,401,414,True
TH,TH64,Nakhon Si Thammarat,Nakhon Si Thammarat,province,401,414,True
TH,TH65,Trang,Trang,province,401,414,True
TH,TH66,Phatthalung,Phatthalung,province,401,414,True
TH,TH67,Satun,Satun,province,401,414,True
TH,TH68,Songkhla,Songkhla,province,401,414,True
TH,TH69,Pattani,Pattani,province,401,414,True
TH,TH70,Yala,Yala,province,401,414,True
TH,TH71,Ubon Ratchathani,Ubon Ratchathani,province,399,400,False
TH,TH72,Yasothon,Yasothon,province,401,414,True
TH,TH73,Nakhon Phanom,Nakhon Phanom,province,401,414,True
TH,TH74,Prachin Buri,Prachin Buri,province,401,414,True
TH,TH75,Ubon Ratchathani,Ubon Ratchathani,province,401,414,True
TH,TH76,Udon Thani,Udon Thani,province,401,414,True
TH,TH77,Amnta Charoen,Amnta Charoen,province,401,414,True
TH,TH78,Mukdahan,Mukdahan,province,401,414,True
TH,TH79,Nong Bua Lamphu,Nong Bua Lamphu,province,401,414,True
TH,TH80,Sa Kaeo,Sa Kaeo,province,401,414,True
TI,TI01,Kŭhistoni Badakhshon,Kuhistoni Badakhshon,autonomous province,402,414,True
TI,TI02,Khatlon,Khatlon,province,402,414,True
TI,TI03,Sughd,Sughd,province,409,414,True
TN,TN01,Ha`apai,Ha`apai,island group,399,414,True
TN,TN02,Tongatapu,Tongatapu,island group,399,414,True
TN,TN03,Vava`u,Vava`u,island group,399,414,True
TO,TO01,Amlame,Amlame,circumscription,399,409,False
TO,TO02,Aneho,Aneho,circumscription,399,409,False
TO,TO03,Atakpame,Atakpame,circumscription,399,409,False
TO,TO04,Bafilo,Bafilo,circumscription,399,409,False
TO,TO05,Bassar,Bassar,circumscription,399,409,False
TO,TO06,Dapaong,Dapaong,circumscription,399,409,False
TO,TO07,Kante,Kante,circumscription,399,409,False
TO,TO08,Klouto,Klouto,circumscription,399,409,False
TO,TO09,Lama-Kara,Lama-Kara,circumscription,399,409,False
TO,TO10,Lome,Lome,circumscription,399,409,False
TO,TO11,Mango,Mango,circumscription,399,409,False
TO,TO12,Niamtougou,Niamtougou,circumscription,399,409,False
TO,TO13,Notse,Notse,circumscription,399,409,False
TO,TO14,Kpagouda,Kpagouda,circumscription,399,409,False
TO,TO15,Badou,Badou,circumscription,399,409,False
TO,TO16,Sotouboua,Sotouboua,circumscription,399,409,False
TO,TO17,Tabligbo,Tabligbo,circumscription,399,409,False
TO,TO18,Tsevie,Tsevie,circumscription,399,409,False
TO,TO19,Tchamba,Tchamba,circumscription,399,409,False
TO,TO20,Tchaoudjo,Tchaoudjo,circumscription,399,409,False
TO,TO21,Vogan,Vogan,circumscription,399,409,False
TP,TP01,Principe,Principe,district,399,414,True
TP,TP02,Sao Tome,Sao Tome,district,399,414,True
TS,TS02,Al Qasrayn,Al Qasrayn,governorate,399,414,True
TS,TS03,Al Qayrawan,Al Qayrawan,governorate,399,414,True
TS,TS06,Jundubah,Jundubah,governorate,399,414,True
TS,TS07,Madanin,Madanin,governorate,399,399,False
TS,TS09,Qabis,Qabis,governorate,399,399,False
TS,TS10,Qafsah,Qafsah,governorate,399,414,True
TS,TS14,Kef,Kef,governorate,409,414,True
TS,TS15,Al Mahdiyah,Al Mahdiyah,governorate,399,414,True
TS,TS16,Al Munastir,Al Munastir,governorate,399,414,True
TS,TS17,Bajah,Bajah,governorate,399,414,True
TS,TS18,Banzart,Banzart,governorate,399,414,True
TS,TS19,Nabul,Nabul,governorate,399,414,True
TS,TS20,Safaqis,Safaqis,governorate,399,399,False
TS,TS21,Sidi Bu Zayd,Sidi Bu Zayd,governorate,399,399,False
TS,TS22,Silyanah,Silyanah,governorate,399,414,True
TS,TS23,Susah,Susah,governorate,399,414,True
TS,TS24,Tunis,Tunis,governorate,399,399,False
TS,TS25,Tunis al Janubiyah,Tunis al Janubiyah,governorate,399,399,False
TS,TS26,Aryanah,Aryanah,governorate,400,408,False
TS,TS27,Bin `Arus,Bin `Arus,governorate,400,414,True
TS,TS28,Madanin,Madanin,governorate,400,414,True
TS,TS29,Qabis,Qabis,governorate,400,414,True
TS,TS31,Qibili,Qibili,governorate,400,414,True
TS,TS32,Safaqis,Safaqis,governorate,400,414,True
TS,TS33,Sidi Bu Zayd,Sidi Bu Zayd,governorate,400,414,True
TS,TS34,Tatawin,Tatawin,governorate,400,414,True
TS,TS35,Tawzar,Tawzar,governorate,400,414,True
TS,TS36,Tunis,Tunis,governorate,400,414,True
TS,TS37,Zaghwan,Zaghwan,governorate,400,414,True
TS,TS38,Ariana,Ariana,governorate,409,414,True
TS,TS39,Manouba,Manouba,governorate,409,414,True
TU,TU01,Adana,Adana,province,400,404,False
TU,TU02,Adiyaman,Adiyaman,province,400,414,True
TU,TU03,Afyonkarahisar,Afyonkarahisar,province,410,414,True
TU,TU04,Agri,Agri,province,400,414,True
TU,TU05,Amasya,Amasya,province,400,414,True
TU,TU06,Ankara,Ankara,province,399,399,False
TU,TU07,Antalya,Antalya,province,400,414,True
TU,TU08,Artvin,Artvin,province,400,414,True
TU,TU09,Aydin,Aydin,province,400,414,True
TU,TU10,Balikesir,Balikesir,province,400,414,True
TU,TU11,Bilecik,Bilecik,province,400,414,True
TU,TU12,Bingol,Bingol,province,400,414,True
TU,TU13,Bitlis,Bitlis,province,400,414,True
TU,TU14,Bolu,Bolu,province,400,414,True
TU,TU15,Burdur,Burdur,province,400,414,True
TU,TU16,Bursa,Bursa,province,400,414,True
TU,TU17,Canakkale,Canakkale,province,400,414,True
TU,TU18,Cankiri,Cankiri,province,400,404,False
TU,TU19,Corum,Corum,province,400,414,True
TU,TU20,Denizli,Denizli,province,400,414,True
TU,TU21,Diyarbakir,Diyarbakir,province,400,414,True
TU,TU22,Edirne,Edirne,province,400,414,True
TU,TU23,Elazig,Elazig,province,400,414,True
TU,TU24,Erzincan,Erzincan,province,400,414,True
TU,TU25,Erzurum,Erzurum,province,400,414,True
TU,TU26,Eskisehir,Eskisehir,province,400,414,True
TU,TU27,Gaziantep,Gaziantep,province,400,404,False
TU,TU28,Giresun,Giresun,province,400,414,True
TU,TU29,Giimiishane,Giimiishane,province,399,399,False
TU,TU30,Hakkari,Hakkari,province,399,399,False
TU,TU31,Hatay,Hatay,province,400,414,True
TU,TU32,Icel,Icel,province,400,414,True
TU,TU33,Isparta,Isparta,province,400,414,True
TU,TU34,Istanbul,Istanbul,province,400,414,True
TU,TU35,Izmir,Izmir,province,400,414,True
TU,TU36,Kars,Kars,province,400,404,False
TU,TU37,Kastamonu,Kastamonu,province,400,414,True
TU,TU38,Kayseri,Kayseri,province,400,414,True
TU,TU39,Kirklareli,Kirklareli,province,400,414,True
TU,TU40,Kirsehir,Kirsehir,province,400,414,True
TU,TU41,Kocaeli,Kocaeli,province,400,414,True
TU,TU42,Konya,Konya,province,399,399,False
TU,TU43,Kutahya,Kutahya,province,400,414,True
TU,TU44,Malatya,Malatya,province,400,414,True
TU,TU45,Manisa,Manisa,province,400,414,True
TU,TU46,Kahramanmaraş,Kahramanmaras,province,405,414,True
TU,TU47,Mardin,Mardin,province,399,399,False
TU,TU48,Mugla,Mugla,province,400,414,True
TU,TU49,Mus,Mus,province,400,414,True
TU,TU50,Nevsehir,Nevsehir,province,400,414,True
TU,TU51,Nigde,Nigde,province,399,399,False
TU,TU52,Ordu,Ordu,province,400,414,True
TU,TU53,Rize,Rize,province,400,414,True
TU,TU54,Sakarya,Sakarya,province,400,414,True
TU,TU55,Samsun,Samsun,province,400,414,True
TU,TU56,Siirt,Siirt,province,399,399,False
TU,TU57,Sinop,Sinop,province,400,414,True
TU,TU58,Sivas,Sivas,province,400,414,True
TU,TU59,Tekirdag,Tekirdag,province,400,414,True
TU,TU60,Tokat,Tokat,province,400,414,True
TU,TU61,Trabzon,Trabzon,province,400,414,True
TU,TU62,Tunceli,Tunceli,province,400,414,True
TU,TU63,Şanlıurfa,Sanlıurfa,province,405,414,True
TU,TU64,Usak,Usak,province,400,414,True
TU,TU65,Van,Van,province,400,414,True
TU,TU66,Yozgat,Yozgat,province,400,414,True
TU,TU67,Zonguldak,Zonguldak,province,400,404,False
TU,TU68,Ankara,Ankara,province,400,414,True
TU,TU69,Gumushane,Gumushane,province,400,414,True
TU,TU70,Hakkari,Hakkari,province,400,414,True
TU,TU71,Konya,Konya,province,400,414,True
TU,TU72,Mardin,Mardin,province,400,414,True
TU,TU73,Nigde,Nigde,province,400,414,True
TU,TU74,Siirt,Siirt,province,400,414,True
TU,TU75,Aksaray,Aksaray,province,400,414,True
TU,TU76,Batman,Batman,province,400,414,True
TU,TU77,Bayburt,Bayburt,province,400,414,True
TU,TU78,Karaman,Karaman,province,400,414,True
TU,TU79,Kirikkale,Kirikkale,province,400,414,True
TU,TU80,Sirnak,Sirnak,province,400,414,True
TU,TU81,Adana,Adana,province,405,414,True
TU,TU82,Çankırı,Cankırı,province,405,414,True
TU,TU83,Gaziantep,Gaziantep,province,405,414,True
TU,TU84,Kars,Kars,province,405,414,True
TU,TU85,Zonguldak,Zonguldak,province,405,414,True
TU,TU86,Ardahan,Ardahan,province,405,414,True
TU,TU87,Bartın İli,Bartın Ili,province,408,414,True
TU,TU88,Iğdır,Igdır,province,405,414,True
TU,TU89,Karabük,Karabuk,province,405,414,True
TU,TU90,Kilis,Kilis,province,405,414,True
TU,TU91,Osmaniye,Osmaniye,province,405,414,True
TU,TU92,Yalova,Yalova,province,405,414,True
TU,TU93,Düzce,Duzce,province,409,414,True
TW,TW01,Fu-chien,Fu-chien,province,399,414,True
TW,TW02,Kao-hsiung,Kao-hsiung,municipality,400,414,True
TW,TW03,T'ai-pei,T'ai-pei,municipality,399,414,True
TW,TW04,T'ai-wan,T'ai-wan,province,399,414,True
TX,TX01,Ahal,Ahal,province,402,414,True
TX,TX02,Balkan,Balkan,province,402,414,True
TX,TX03,Dashhowuz,Dashhowuz,province,402,414,True
TX,TX04,Lebap,Lebap,province,402,414,True
TX,TX05,Mary,Mary,province,402,414,True
TZ,TZ01,Arusha,Arusha,region,399,409,False
TZ,TZ02,Pwani,Pwani,region,399,414,True
TZ,TZ03,Dodoma,Dodoma,region,399,414,True
TZ,TZ04,Iringa,Iringa,region,399,414,True
TZ,TZ05,Kigoma,Kigoma,region,399,414,True
TZ,TZ06,Kilimanjaro,Kilimanjaro,region,399,414,True
TZ,TZ07,Lindi,Lindi,region,399,414,True
TZ,TZ08,Mara,Mara,region,399,414,True
TZ,TZ09,Mbeya,Mbeya,region,399,414,True
TZ,TZ10,Morogoro,Morogoro,region,399,414,True
TZ,TZ11,Mtwara,Mtwara,region,399,414,True
TZ,TZ12,Mwanza,Mwanza,region,399,414,True
TZ,TZ13,Pemba North,Pemba North,region,399,414,True
TZ,TZ14,Ruvuma,Ruvuma,region,399,414,True
TZ,TZ15,Shinyanga,Shinyanga,region,399,414,True
TZ,TZ16,Singida,Singida,region,399,414,True
TZ,TZ17,Tabora,Tabora,region,399,414,True
TZ,TZ18,Tanga,Tanga,region,399,414,True
TZ,TZ19,Kagera,Kagera,region,407,414,True
TZ,TZ20,Pemba South,Pemba South,region,399,414,True
TZ,TZ21,Zanzibar Central/South,Zanzibar Central/South,region,399,414,True
TZ,TZ22,Zanzibar North,Zanzibar North,region,399,414,True
TZ,TZ23,Dar es Salaam,Dar es Salaam,region,399,414,True
TZ,TZ24,Rukwa,Rukwa,region,399,414,True
TZ,TZ25,Zanzibar Urban/West,Zanzibar Urban/West,region,399,414,True
TZ,TZ26,Arusha,Arusha,region,410,414,True
TZ,TZ27,Manyara,Manyara,region,410,414,True
UG,UG01,Ankole,Ankole,province,399,399,False
UG,UG02,Bugisu,Bugisu,province,399,399,False
UG,UG03,Bukedi,Bukedi,province,399,399,False
UG,UG04,Bunyoro,Bunyoro,province,399,399,False
UG,UG05,Busoga,Busoga,province,399,400,False
UG,UG06,East Acholi,East Acholi,province,399,399,False
UG,UG07,East Mengo,East Mengo,province,399,399,False
UG,UG08,Karamoja,Karamoja,province,399,400,False
UG,UG09,Kigezi,Kigezi,province,399,399,False
UG,UG10,Lango,Lango,province,399,399,False
UG,UG11,Madi,Madi,province,399,399,False
UG,UG12,South Buganda,South Buganda,province,400,400,False
UG,UG13,Mubende,Mubende,province,399,399,False
UG,UG14,Sebei,Sebei,province,399,399,False
UG,UG15,Teso,Teso,province,399,399,False
UG,UG16,Toro,Toro,province,399,399,False
UG,UG17,West Acholi,West Acholi,province,399,399,False
UG,UG18,Central,Central,province,400,400,False
UG,UG19,West Nile,West Nile,province,399,399,False
UG,UG20,Eastern,Eastern,province,400,400,False
UG,UG21,Nile,Nile,province,400,400,False
UG,UG22,North Buganda,North Buganda,province,400,400,False
UG,UG23,Northern,Northern,province,400,400,False
UG,UG24,Southern,Southern,province,400,400,False
UG,UG25,Western,Western,province,400,400,False
UG,UG26,Apac,Apac,district,401,414,True
UG,UG27,Arua,Arua,district,401,408,False
UG,UG28,Bundibugyo,Bundibugyo,district,401,414,True
UG,UG29,Bushenyi,Bushenyi,district,401,414,True
UG,UG30,Gulu,Gulu,district,401,414,True
UG,UG31,Hoima,Hoima,district,401,414,True
UG,UG32,Iganga,Iganga,district,401,406,False
UG,UG33,Jinja,Jinja,district,401,414,True
UG,UG34,Kabale,Kabale,district,401,414,True
UG,UG35,Kabarole,Kabarole,district,401,408,False
UG,UG36,Kalangala,Kalangala,district,401,414,True
UG,UG37,Kampala,Kampala,district,401,414,True
UG,UG38,Kamuli,Kamuli,district,401,414,True
UG,UG39,Kapchorwa,Kapchorwa,district,401,414,True
UG,UG40,Kasese,Kasese,district,401,414,True
UG,UG41,Kibale,Kibale,district,401,414,True
UG,UG42,Kiboga,Kiboga,district,401,414,True
UG,UG43,Kisoro,Kisoro,district,401,414,True
UG,UG44,Kitgum,Kitgum,district,401,408,False
UG,UG45,Kotido,Kotido,district,401,414,True
UG,UG46,Kumi,Kumi,district,401,414,True
UG,UG47,Lira,Lira,district,401,414,True
UG,UG48,Luwero,Luwero,district,401,406,False
UG,UG49,Masaka,Masaka,district,401,406,False
UG,UG50,Masindi,Masindi,district,401,414,True
UG,UG51,Mbale,Mbale,district,401,408,False
UG,UG52,Mbarara,Mbarara,district,401,414,True
UG,UG53,Moroto,Moroto,district,401,408,False
UG,UG54,Moyo,Moyo,district,401,406,False
UG,UG55,Mpigi,Mpigi,district,401,408,False
UG,UG56,Mubende,Mubende,district,401,414,True
UG,UG57,Mukono,Mukono,district,401,408,False
UG,UG58,Nebbi,Nebbi,district,401,414,True
UG,UG59,Ntungamo,Ntungamo,district,401,414,True
UG,UG60,Pallisa,Pallisa,district,401,414,True
UG,UG61,Rakai,Rakai,district,401,414,True
UG,UG62,Rukungiri,Rukungiri,district,401,408,False
UG,UG63,Soroti,Soroti,district,401,406,False
UG,UG64,Tororo,Tororo,district,401,406,False
UG,UG65,Adjumani,Adjumani,district,407,414,True
UG,UG66,Bugiri,Bugiri,district,407,414,True
UG,UG67,Busia,Busia,district,407,414,True
UG,UG68,Iganga,Iganga,district,407,408,False
UG,UG69,Katakwi,Katakwi,district,407,414,True
UG,UG70,Luwero,Luwero,district,407,414,True
UG,UG71,Masaka,Masaka,district,407,414,True
UG,UG72,Moyo,Moyo,district,407,414,True
UG,UG73,Nakasongola,Nakasongola,district,407,414,True
UG,UG74,Sembabule,Sembabule,district,407,414,True
UG,UG75,Soroti,Soroti,district,407,408,False
UG,UG76,Tororo,Tororo,district,407,414,True
UG,UG77,Arua,Arua,district,409,414,True
UG,UG78,Iganga,Iganga,district,409,414,True
UG,UG79,Kabarole,Kabarole,district,409,414,True
UG,UG80,Kaberamaido,Kaberamaido,district,409,414,True
UG,UG81,Kamwenge,Kamwenge,district,409,414,True
UG,UG82,Kanungu,Kanungu,district,409,414,True
UG,UG83,Kayunga,Kayunga,district,409,414,True
UG,UG84,Kitgum,Kitgum,district,409,414,True
UG,UG85,Kyenjojo,Kyenjojo,district,409,414,True
UG,UG86,Mayuge,Mayuge,district,409,414,True
UG,UG87,Mbale,Mbale,district,409,414,True
UG,UG88,Moroto,Moroto,district,409,414,True
UG,UG89,Mpigi,Mpigi,district,409,414,True
UG,UG90,Mukono,Mukono,district,409,414,True
UG,UG91,Nakapiripirit,Nakapiripirit,district,409,414,True
UG,UG92,Pader,Pader,district,409,414,True
UG,UG93,Rukungiri,Rukungiri,district,409,414,True
UG,UG94,Sironko,Sironko,district,409,414,True
UG,UG95,Soroti,Soroti,district,409,414,True
UG,UG96,Wakiso,Wakiso,district,409,414,True
UG,UG97,Yumbe,Yumbe,district,409,414,True
UK,UK01,Avon,Avon,county,399,406,False
UK,UK02,Bedford,Bedford,county,399,406,False
UK,UK03,Berkshire,Berkshire,county,399,406,False
UK,UK04,Buckingham,Buckingham,county,399,406,False
UK,UK05,Cambridge,Cambridge,county,399,406,False
UK,UK06,Cheshire,Cheshire,county,400,406,False
UK,UK07,Cleveland,Cleveland,county,399,406,False
UK,UK08,Cornwall,Cornwall,county,399,406,False
UK,UK09,Cumbria,Cumbria,county,399,406,False
UK,UK10,Derby,Derby,county,399,406,False
UK,UK11,Devon,Devon,county,399,406,False
UK,UK12,Dorset,Dorset,county,399,406,False
UK,UK13,Durham,Durham,county,399,406,False
UK,UK14,East Sussex,East Sussex,county,399,406,False
UK,UK15,Essex,Essex,county,399,406,False
UK,UK16,Gloucester,Gloucester,county,399,406,False
UK,UK17,Greater London,Greater London,metropolitan county,399,406,False
UK,UK18,Greater Manchester,Greater Manchester,metropolitan county,399,406,False
UK,UK19,Hampshire,Hampshire,county,399,406,False
UK,UK20,Hereford and Worcester,Hereford and Worcester,county,399,406,False
UK,UK21,Hertford,Hertford,county,399,406,False
UK,UK22,Humberside,Humberside,county,399,406,False
UK,UK23,Isle of Wight,Isle of Wight,county,399,406,False
UK,UK24,Kent,Kent,county,399,406,False
UK,UK25,Lancashire,Lancashire,county,400,406,False
UK,UK26,Leicester,Leicester,county,399,406,False
UK,UK27,Lincoln,Lincoln,county,399,406,False
UK,UK28,Merseyside,Merseyside,metropolitan county,399,406,False
UK,UK29,Norfolk,Norfolk,county,399,406,False
UK,UK30,North Yorkshire,North Yorkshire,county,399,406,False
UK,UK31,Northampton,Northampton,county,399,406,False
UK,UK32,Northumberland,Northumberland,county,399,406,False
UK,UK33,Nottingham,Nottingham,county,399,406,False
UK,UK34,Oxford,Oxford,county,399,406,False
UK,UK35,Shropshire,Shropshire,county,400,406,False
UK,UK36,Somerset,Somerset,county,399,406,False
UK,UK37,South Yorkshire,South Yorkshire,metropolitan county,399,406,False
UK,UK38,Stafford,Stafford,county,399,406,False
UK,UK39,Suffolk,Suffolk,county,399,406,False
UK,UK40,Surrey,Surrey,county,399,406,False
UK,UK41,Tyne and Wear,Tyne and Wear,metropolitan county,399,406,False
UK,UK42,Warwick,Warwick,county,399,406,False
UK,UK43,West Midlands,West Midlands,metropolitan county,399,406,False
UK,UK44,West Sussex,West Sussex,county,399,406,False
UK,UK45,West Yorkshire,West Yorkshire,metropolitan county,399,406,False
UK,UK46,Wiltshire,Wiltshire,county,399,406,False
UK,UK52,Antrim,Antrim,district,399,406,False
UK,UK53,Ards,Ards,district,399,406,False
UK,UK54,Armagh,Armagh,district,399,406,False
UK,UK55,Ballymena,Ballymena,district,399,406,False
UK,UK56,Ballymoney,Ballymoney,district,399,406,False
UK,UK57,Banbridge,Banbridge,district,399,406,False
UK,UK58,Belfast,Belfast,district,399,406,False
UK,UK59,Carrickfergus,Carrickfergus,district,399,406,False
UK,UK60,Castlereagh,Castlereagh,district,399,406,False
UK,UK61,Coleraine,Coleraine,district,399,406,False
UK,UK62,Cookstown,Cookstown,district,399,406,False
UK,UK63,Craigavon,Craigavon,district,399,406,False
UK,UK64,Down,Down,district,399,406,False
UK,UK65,Dungannon,Dungannon,district,399,406,False
UK,UK66,Fermanagh,Fermanagh,district,400,406,False
UK,UK67,Larne,Larne,district,399,406,False
UK,UK68,Limavady,Limavady,district,399,406,False
UK,UK69,Lisburn,Lisburn,district,399,406,False
UK,UK70,Londonderry,Londonderry,district,399,406,False
UK,UK71,Magherafelt,Magherafelt,district,399,406,False
UK,UK72,Moyle,Moyle,district,399,406,False
UK,UK73,Newry and Mourne,Newry and Mourne,district,399,406,False
UK,UK74,Newtownabbey,Newtownabbey,district,399,406,False
UK,UK75,North Down,North Down,district,399,406,False
UK,UK76,Omagh,Omagh,district,399,406,False
UK,UK77,Strabane,Strabane,district,399,406,False
UK,UK78,Borders,Borders,region,399,406,False
UK,UK79,Central,Central,region,399,406,False
UK,UK80,Dumfries and Galloway,Dumfries and Galloway,region,399,406,False
UK,UK81,Fife,Fife,region,399,406,False
UK,UK82,Grampian,Grampian,region,399,406,False
UK,UK83,Highland,Highland,region,399,406,False
UK,UK84,Lothian,Lothian,region,399,406,False
UK,UK85,Orkney,Orkney,islands area,399,406,False
UK,UK86,Shetland,Shetland,islands area,399,406,False
UK,UK87,Strathclyde,Strathclyde,region,399,406,False
UK,UK88,Tayside,Tayside,region,399,406,False
UK,UK89,Western Isles,Western Isles,islands area,399,406,False
UK,UK90,Clwyd,Clwyd,county,399,406,False
UK,UK91,Dyfed,Dyfed,county,399,406,False
UK,UK92,Gwent,Gwent,county,399,406,False
UK,UK93,Gwynedd,Gwynedd,county,399,406,False
UK,UK94,Mid Glamorgan,Mid Glamorgan,county,399,406,False
UK,UK95,Powys,Powys,county,399,406,False
UK,UK96,South Glamorgan,South Glamorgan,county,399,406,False
UK,UK97,West Glamorgan,West Glamorgan,county,399,406,False
UK,UKA1,Barking and Dagenham,Barking and Dagenham,London borough,407,414,True
UK,UKA2,Barnet,Barnet,London borough,407,414,True
UK,UKA3,Barnsley,Barnsley,metropolitan district,407,414,True
UK,UKA4,Bath and North East Somerset,Bath and North East Somerset,unitary authority,407,414,True
UK,UKA5,Bedfordshire,Bedfordshire,county,407,414,True
UK,UKA6,Bexley,Bexley,London borough,407,414,True
UK,UKA7,Birmingham,Birmingham,metropolitan district,407,414,True
UK,UKA8,Blackburn with Darwen,Blackburn with Darwen,unitary authority,407,414,True
UK,UKA9,Blackpool,Blackpool,unitary authority,407,414,True
UK,UKB1,Bolton,Bolton,metropolitan district,407,414,True
UK,UKB2,Bournemouth,Bournemouth,unitary authority,407,414,True
UK,UKB3,Bracknell Forest,Bracknell Forest,unitary authority,407,414,True
UK,UKB4,Bradford,Bradford,metropolitan district,407,414,True
UK,UKB5,Brent,Brent,London borough,407,414,True
UK,UKB6,Brighton and Hove,Brighton and Hove,unitary authority,407,414,True
UK,UKB7,"Bristol, City of","Bristol, City of",unitary authority,407,414,True
UK,UKB8,Bromley,Bromley,London borough,407,414,True
UK,UKB9,Buckinghamshire,Buckinghamshire,county,407,414,True
UK,UKC1,Bury,Bury,metropolitan district,407,414,True
UK,UKC2,Calderdale,Calderdale,metropolitan district,407,414,True
UK,UKC3,Cambridgeshire,Cambridgeshire,county,407,414,True
UK,UKC4,Camden,Camden,London borough,407,414,True
UK,UKC5,Cheshire,Cheshire,county,407,414,True
UK,UKC6,Cornwall,Cornwall,county,407,414,True
UK,UKC7,Coventry,Coventry,metropolitan district,407,414,True
UK,UKC8,Croydon,Croydon,London borough,407,414,True
UK,UKC9,Cumbria,Cumbria,county,407,414,True
UK,UKD1,Darlington,Darlington,unitary authority,407,414,True
UK,UKD2,Derby,Derby,unitary authority,407,414,True
UK,UKD3,Derbyshire,Derbyshire,county,407,414,True
UK,UKD4,Devon,Devon,county,407,414,True
UK,UKD5,Doncaster,Doncaster,metropolitan district,407,414,True
UK,UKD6,Dorset,Dorset,county,407,414,True
UK,UKD7,Dudley,Dudley,metropolitan district,407,414,True
UK,UKD8,Durham,Durham,county,407,414,True
UK,UKD9,Ealing,Ealing,London borough,407,414,True
UK,UKE1,East Riding of Yorkshire,East Riding of Yorkshire,unitary authority,407,414,True
UK,UKE2,East Sussex,East Sussex,county,407,414,True
UK,UKE3,Enfield,Enfield,London borough,407,414,True
UK,UKE4,Essex,Essex,county,407,414,True
UK,UKE5,Gateshead,Gateshead,metropolitan district,407,414,True
UK,UKE6,Gloucestershire,Gloucestershire,county,407,414,True
UK,UKE7,Greenwich,Greenwich,London borough,407,414,True
